x,y,outcome
22.87,145.5,0
20.12,209.0,0
14.80,292.3,0
23.28,259.3,0
36.75,106.5,1
13.88,156.0,1
30.62,212.7,0
4.14,271.3,1
33.94,274.0,0
39.32,271.3,0
16.55,173.1,0
10.90,271.8,0
12.33,161.3,0
12.90,294.4,0
29.19,260.8,0
6.62,195.2,1
30.04,113.5,0
10.72,210.5,0
12.68,120.0,0
4.10,192.3,0
0.56,208.7,0
9.44,258.1,0
24.05,281.2,0
16.01,281.0,0
15.08,270.8,0
11.04,242.9,0
12.43,271.4,1
26.16,151.1,0
23.09,122.1,0
14.21,173.9,0
26.86,204.9,1
23.22,179.5,0
14.29,117.9,0
34.60,290.6,0
23.23,183.6,0
35.46,137.3,1
32.91,145.8,1
13.42,197.4,0
7.81,171.9,0
16.30,225.6,0
26.79,242.5,1
19.58,262.6,0
12.73,133.5,1
3.69,176.8,0
2.57,140.9,0
11.00,195.9,0
12.59,134.3,0
17.41,151.9,1
7.78,293.5,0
1.89,152.7,0
32.51,274.2,0
36.25,269.9,0
38.11,138.2,0
1.07,136.9,0
13.38,283.7,0
24.32,278.2,0
16.19,240.9,0
32.20,248.8,0
14.65,120.2,0
32.92,186.7,1
27.07,266.7,0
2.13,188.4,0
3.03,171.1,1
27.03,267.0,1
7.28,201.4,0
14.11,250.6,0
20.18,266.1,0
36.87,276.4,1
15.50,107.0,1
15.86,188.0,0
9.98,110.5,0
16.81,256.7,0
32.39,258.2,1
38.75,139.3,1
16.63,102.6,0
12.50,222.6,0
13.50,107.5,0
22.60,119.0,0
27.68,205.9,0
21.65,194.2,0
15.37,171.7,0
26.05,246.6,0
38.80,188.2,1
19.58,124.7,0
20.01,276.1,1
0.95,189.2,0
17.45,115.0,0
2.23,149.3,0
37.14,203.2,1
8.28,246.4,0
13.61,216.2,0
17.04,159.8,1
34.99,131.3,1
12.90,106.8,1
38.22,153.1,1
31.28,134.4,0
36.63,247.1,1
18.45,174.5,1
32.18,117.8,1
1.69,136.6,0
20.87,284.8,0
16.61,282.7,0
0.91,275.9,0
2.35,292.8,1
22.19,204.5,0
28.71,261.3,1
1.30,195.0,0
33.13,206.1,0
10.29,133.3,0
21.84,194.3,0
12.98,279.8,0
39.45,186.5,0
37.52,131.5,1
28.74,227.6,0
13.89,295.0,0
12.96,175.2,0
20.12,231.4,1
37.81,288.5,0
7.74,199.7,1
31.87,139.4,1
23.00,175.2,1
20.06,287.5,0
23.20,143.6,1
28.06,165.9,0
11.50,130.7,0
35.47,167.5,1
18.09,142.7,0
0.44,226.3,0
37.21,206.1,0
26.11,196.9,0
2.16,158.5,1
29.94,113.2,0
25.77,252.4,0
26.51,191.5,0
4.32,211.3,0
4.26,141.6,0
24.81,240.8,0
12.90,117.1,1
8.32,178.4,0
22.49,279.2,0
38.40,142.0,0
25.01,185.6,0
37.56,109.9,1
31.48,267.8,1
5.40,102.7,0
31.84,157.1,0
2.47,169.5,0
10.88,231.7,0
14.14,255.7,0
19.01,222.3,0
38.04,241.3,1
8.57,188.0,0
32.40,158.4,0
38.67,136.4,1
18.42,280.5,0
26.84,226.5,0
1.74,209.8,1
6.74,144.6,0
27.04,102.8,0
29.12,130.4,0
36.17,122.0,1
13.07,108.3,0
34.15,262.7,0
37.85,135.8,1
19.14,122.1,0
20.73,216.1,0
2.06,175.2,0
15.24,255.9,1
36.46,270.0,1
35.46,156.4,1
1.47,232.5,0
12.95,218.4,0
18.29,190.3,0
32.91,174.8,1
29.57,242.5,0
2.81,143.3,0
39.36,286.5,0
7.82,285.1,0
6.54,221.4,0
13.19,179.1,0
4.17,123.4,1
38.65,288.0,1
18.39,266.8,0
24.82,267.6,0
7.91,244.0,0
37.39,272.6,0
35.18,141.0,0
6.56,131.5,0
34.57,231.5,0
5.93,251.8,0
5.78,136.3,0
17.19,265.4,0
2.18,286.1,1
11.82,113.3,0
37.75,158.6,1
35.08,114.3,0
23.08,132.7,0
25.92,162.6,1
23.94,162.7,0
34.02,276.0,0
33.98,145.9,1
15.32,213.5,0
10.11,171.5,0
20.87,170.2,0
11.17,219.5,1
38.17,250.4,0
16.68,196.4,0
14.91,223.4,0
22.01,237.0,0
2.20,268.7,0
15.34,116.3,0
12.30,189.5,1
7.29,104.2,1
14.21,119.6,0
7.08,227.9,0
14.24,184.5,0
28.02,291.5,0
28.08,117.8,0
3.77,194.7,0
38.89,137.7,1
18.03,296.4,1
31.89,273.9,0
21.37,100.4,1
13.01,298.6,1
32.27,272.2,0
25.10,198.9,0
37.25,214.2,1
25.55,236.9,0
30.20,124.5,0
24.85,258.3,0
37.87,177.0,1
6.08,238.7,0
15.34,139.0,0
40.00,111.4,1
8.22,175.3,0
36.46,277.4,0
28.06,133.0,0
16.14,272.0,0
29.08,174.7,0
17.97,279.9,0
24.94,297.2,0
0.17,289.4,0
25.09,154.8,0
3.83,205.7,1
1.45,233.7,0
5.37,268.0,0
10.79,263.9,0
23.21,191.5,0
3.44,185.3,1
33.53,189.9,1
27.63,234.1,0
5.97,234.9,0
17.91,269.7,0
16.91,264.9,0
1.34,172.5,0
32.19,233.7,1
4.45,244.2,1
6.39,234.4,0
5.35,120.6,1
11.57,273.0,0
10.83,100.2,0
29.12,219.5,0
21.00,292.7,0
16.85,233.4,0
6.01,248.9,0
12.80,140.4,0
24.11,176.1,0
26.19,279.2,0
31.49,238.0,1
17.72,257.2,1
23.35,241.3,0
7.28,245.6,0
10.59,218.7,0
10.86,260.4,0
22.06,132.0,0
19.05,262.3,0
16.95,123.9,0
13.98,120.4,0
9.50,187.0,0
9.45,102.0,0
22.32,167.2,0
10.98,234.1,0
26.40,298.7,0
32.00,270.7,1
9.74,164.1,0
12.52,228.9,0
17.98,235.0,0
22.66,299.7,0
28.26,236.2,0
35.58,281.7,0
31.54,278.3,0
2.94,189.5,0
8.49,283.7,0
5.12,106.1,0
27.13,291.4,0
29.08,106.5,1
0.53,205.0,0
14.69,232.6,0
21.63,205.2,1
37.84,268.7,0
26.49,247.1,1
18.99,223.5,0
21.59,148.6,0
38.82,130.6,1
28.32,231.0,0
28.63,253.8,0
31.53,160.3,1
23.70,140.2,0
4.68,197.3,0
11.73,284.9,0
34.01,186.0,1
1.53,287.4,0
10.71,194.4,0
19.50,292.2,0
11.88,237.7,0
15.13,238.8,1
20.83,244.3,0
27.00,178.7,1
11.92,173.6,1
10.32,262.7,0
0.76,149.6,0
10.78,273.7,0
18.37,150.8,0
29.00,275.3,1
3.59,200.5,0
29.10,185.6,1
32.38,139.8,1
25.02,252.0,1
36.62,120.7,1
7.76,287.8,1
22.95,225.3,0
3.89,147.3,0
10.96,164.0,0
24.09,183.6,0
27.01,263.1,0
12.65,167.9,1
6.40,106.6,0
22.93,133.4,1
2.93,217.8,0
31.74,236.8,0
0.60,151.3,0
22.58,222.7,0
15.11,186.2,0
2.09,127.7,0
30.53,208.5,0
13.22,162.1,0
14.98,109.2,1
9.61,269.1,0
2.61,136.7,0
6.02,165.3,1
19.75,109.7,0
34.64,108.0,1
8.28,174.7,0
35.95,209.4,1
36.28,110.6,0
5.93,154.6,0
30.48,281.8,1
38.52,111.5,1
37.24,129.6,0
34.92,222.9,0
24.39,181.9,0
37.17,143.1,0
34.40,174.4,0
11.96,167.3,0
7.54,206.1,1
22.75,180.7,0
19.02,255.6,0
11.32,295.1,0
1.79,105.6,0
39.90,217.5,1
34.71,143.8,0
5.36,160.2,0
21.07,271.2,0
5.23,199.3,0
1.95,219.9,0
36.80,202.1,0
23.23,256.1,0
17.39,184.7,0
1.42,267.3,0
17.81,123.7,0
14.07,163.0,0
8.71,258.8,0
19.53,235.6,0
3.17,221.9,0
32.82,181.9,0
13.50,234.7,1
5.06,136.0,0
29.44,106.5,0
17.85,170.2,0
8.62,123.7,0
4.87,265.7,0
25.12,270.7,0
24.97,256.3,0
15.63,215.9,1
35.26,101.1,0
37.50,135.6,1
39.03,182.4,1
34.81,184.8,0
1.33,108.9,0
26.24,295.5,0
11.56,121.5,0
4.96,174.3,0
1.39,251.7,0
33.88,206.8,0
11.94,153.4,0
39.12,102.8,1
27.98,172.9,0
25.26,254.4,0
19.81,281.5,0
34.04,224.4,0
14.66,281.4,0
26.25,200.5,0
32.08,278.6,0
33.89,114.0,1
2.94,152.4,0
38.55,218.8,1
17.13,192.9,0
19.47,113.7,0
11.67,225.9,0
4.56,199.0,0
20.46,108.1,0
30.70,177.1,0
7.25,187.2,0
3.05,130.9,1
13.80,235.4,0
8.54,117.4,0
34.76,274.2,0
19.97,251.8,0
16.37,131.6,1
27.40,295.2,0
2.39,299.9,0
0.19,194.8,0
13.00,241.1,0
14.85,139.2,0
19.06,207.6,0
20.51,159.5,0
4.65,260.4,0
23.51,199.8,0
1.79,296.2,0
17.05,127.3,0
10.53,295.4,0
33.73,244.9,0
11.80,286.6,0
17.36,248.9,0
37.88,229.3,0
15.01,222.3,0
29.73,194.2,0
36.79,211.3,0
11.60,124.4,0
10.83,273.9,0
5.37,213.7,0
26.65,104.2,0
1.59,235.6,0
17.26,237.6,0
23.40,220.3,0
5.29,198.3,0
33.13,162.1,0
1.87,230.6,0
26.44,162.9,0
0.03,206.6,0
36.59,237.0,1
5.91,221.3,0
35.63,153.8,1
21.30,178.0,0
17.15,134.8,1
13.97,214.8,1
1.60,151.3,0
6.15,213.8,0
30.23,256.5,0
10.37,248.6,0
32.35,235.9,0
22.55,201.7,0
36.77,212.1,1
7.23,263.8,0
33.61,263.7,0
9.64,279.6,0
19.64,279.7,1
4.78,140.5,0
19.19,158.9,0
14.50,107.4,1
24.70,107.8,0
19.67,110.4,0
3.61,123.5,0
2.18,152.0,0
28.11,265.9,0
25.89,219.3,0
15.06,142.7,1
36.04,273.1,0
36.57,137.2,0
25.10,112.1,0
3.17,182.8,0
7.54,155.3,0
8.83,272.6,1
3.61,113.0,0
14.82,188.2,0
27.17,121.3,0
1.43,134.5,1
11.52,198.8,0
9.79,242.9,0
6.21,141.9,0
8.93,296.4,0
29.89,151.2,1
35.78,285.3,0
16.19,296.6,0
10.30,255.7,0
38.67,242.9,1
2.83,184.7,0
25.40,167.9,0
12.87,287.8,0
3.86,247.4,0
21.31,116.9,0
4.25,266.8,0
10.77,104.0,1
18.89,121.2,0
0.23,150.2,0
39.15,197.1,0
18.68,298.7,0
15.75,200.7,0
29.27,202.7,1
29.91,211.0,0
6.97,292.1,0
35.59,211.5,0
29.30,180.3,0
4.89,239.6,0
24.62,133.9,0
1.61,192.1,0
21.50,150.5,0
21.42,174.9,0
17.05,247.3,0
8.89,126.9,0
22.41,247.1,0
1.77,282.6,0
37.03,134.6,1
30.74,202.6,0
17.27,289.9,0
5.21,215.2,1
2.01,172.3,0
23.55,293.8,0
15.89,128.2,1
24.41,285.5,0
6.58,220.4,0
38.88,296.5,0
39.93,257.4,1
8.70,251.5,0
4.79,250.7,0
38.67,195.4,1
12.84,207.8,0
27.39,253.7,1
20.00,191.0,0
5.89,208.0,0
13.79,201.7,0
19.45,206.4,0
7.14,178.0,0
19.98,114.3,1
17.03,268.8,0
36.04,202.3,1
18.58,109.5,1
35.82,225.1,1
4.31,254.3,0
2.03,220.8,0
0.88,158.7,0
7.50,135.2,1
35.50,101.2,1
39.20,265.3,0
10.98,256.3,1
13.77,288.3,0
3.98,213.4,0
33.71,212.8,0
12.01,262.7,0
22.36,123.1,0
4.27,187.6,0
10.49,289.1,0
13.94,189.1,1
35.25,248.3,1
35.72,163.8,0
29.26,221.6,1
35.83,120.6,1
21.08,165.8,0
6.32,277.9,1
1.71,177.1,0
34.79,165.8,0
5.88,203.3,0
2.80,131.1,0
11.97,262.0,1
30.36,252.0,0
18.13,162.1,1
1.75,202.6,1
2.79,156.5,0
24.23,164.3,1
12.13,170.4,0
23.78,246.5,0
15.18,271.7,0
24.99,189.8,0
18.75,124.7,0
0.46,137.2,0
31.27,213.7,1
17.15,106.8,1
36.82,135.1,1
11.32,193.0,0
6.34,100.8,0
28.11,251.4,0
25.54,191.9,1
20.65,228.4,0
3.95,209.0,0
7.42,255.0,0
7.53,216.3,0
13.98,101.9,1
39.00,242.0,0
38.25,273.0,0
8.57,100.8,0
38.64,249.6,0
7.86,219.0,0
8.69,254.7,0
19.77,140.1,1
22.55,190.8,1
23.24,269.1,0
37.74,112.4,0
18.21,203.2,0
37.08,125.3,0
10.21,101.4,0
25.62,291.1,0
0.41,218.0,0
16.69,102.1,0
31.20,109.7,1
8.16,258.2,0
34.00,226.3,0
14.15,137.2,0
6.08,135.9,0
15.63,143.1,0
9.07,159.5,1
11.73,241.1,0
13.52,215.2,1
3.03,155.4,0
32.21,157.2,1
20.85,118.0,0
6.20,218.4,0
32.05,261.4,0
0.43,136.9,0
37.93,187.2,1
25.36,218.5,1
21.85,271.9,0
0.86,161.4,0
37.75,164.2,0
30.27,291.9,0
5.73,227.7,0
30.42,152.3,0
25.49,167.9,0
36.02,256.6,1
10.47,146.8,1
24.55,223.1,1
3.56,229.6,0
17.67,164.3,0
10.33,145.1,0
2.59,233.6,0
25.74,203.2,0
4.59,232.2,0
1.82,104.5,1
32.98,232.6,0
8.85,280.4,0
19.86,189.0,0
12.72,201.5,1
5.84,225.7,1
17.34,193.1,0
22.68,299.3,1
16.61,158.6,1
16.65,251.0,1
35.84,102.6,0
1.01,120.4,0
39.35,295.9,0
0.04,263.6,0
39.60,120.3,1
32.20,126.1,1
32.22,143.8,0
13.25,237.7,1
17.63,294.1,0
12.08,253.0,0
2.73,118.7,0
27.89,129.8,0
33.54,148.6,1
35.79,225.2,0
26.42,114.5,0
0.31,261.2,0
34.22,145.4,1
24.60,288.0,0
3.44,254.5,1
12.59,158.2,0
34.32,211.8,0
9.29,137.3,0
15.19,119.7,0
34.31,239.4,0
36.54,222.6,1
14.05,159.8,0
14.92,227.8,1
18.51,189.7,0
22.57,163.2,1
19.89,254.7,0
0.82,221.4,0
13.64,177.0,1
35.62,298.0,0
23.09,194.9,0
30.58,104.3,1
15.27,252.7,0
33.37,213.6,0
36.27,144.6,1
28.14,180.5,0
9.46,165.3,0
21.01,155.8,1
13.08,291.3,0
30.09,207.4,1
9.85,235.2,0
7.77,104.6,0
36.79,119.7,1
13.80,170.4,0
8.73,165.5,1
23.07,279.2,1
39.33,243.4,1
6.46,297.5,0
1.62,131.9,0
30.66,128.3,1
22.76,229.2,0
25.61,111.9,0
11.49,121.8,1
8.45,153.0,0
13.24,210.0,1
26.90,150.1,1
15.12,275.5,0
24.20,264.1,1
24.59,269.6,0
23.40,202.4,0
15.69,121.1,0
27.09,107.8,0
38.66,141.9,0
35.77,157.1,0
11.01,169.7,0
4.66,113.2,0
2.18,215.9,0
35.85,224.8,0
17.81,289.8,0
16.29,261.7,0
15.78,282.7,0
2.79,172.5,0
3.41,191.0,0
32.67,270.4,0
0.87,255.2,0
12.49,288.5,0
14.51,109.5,0
23.73,155.7,0
27.22,204.6,0
36.94,271.6,0
20.31,244.8,0
17.13,128.1,0
37.20,276.5,1
15.54,103.8,0
23.03,137.4,0
26.36,150.2,0
31.97,298.0,0
38.44,233.5,0
21.54,170.5,0
9.81,200.3,1
21.04,261.9,0
27.38,248.8,0
38.54,259.1,0
18.46,213.1,0
1.94,250.2,0
1.25,160.8,1
24.57,294.6,0
19.53,165.6,0
0.83,241.3,1
34.45,237.5,0
3.24,267.2,0
23.78,146.7,0
25.42,276.8,0
6.74,253.2,0
6.96,167.2,1
2.23,189.3,0
19.43,256.3,0
23.87,257.8,0
26.92,237.9,0
13.94,276.6,0
31.50,295.1,0
1.80,178.6,0
38.12,219.7,0
4.34,141.3,0
37.80,232.3,1
39.40,152.3,1
11.32,241.7,1
37.59,252.7,0
1.03,191.1,1
19.82,165.0,0
13.66,294.5,0
12.41,242.0,1
20.01,136.0,0
2.70,269.9,0
0.18,118.6,0
38.69,289.0,0
1.00,225.5,0
30.07,128.0,0
33.23,123.0,1
31.75,162.0,0
20.09,127.8,0
16.16,262.8,0
5.84,261.7,0
9.97,267.2,0
11.42,178.2,0
25.97,282.2,0
21.68,292.1,0
9.94,186.8,0
25.73,143.2,0
6.22,178.0,0
4.73,181.1,0
23.47,247.1,0
23.96,112.1,0
31.27,213.1,0
38.25,137.0,1
19.89,208.0,0
35.46,187.7,0
39.97,198.6,0
31.93,183.5,0
7.18,195.4,1
14.05,230.5,0
36.59,107.8,1
35.75,268.6,0
13.61,132.1,0
10.05,155.7,0
18.71,241.3,0
10.93,251.8,0
18.07,113.6,1
39.16,119.2,1
13.73,139.2,0
1.14,162.0,0
6.65,161.4,0
11.95,249.8,1
30.25,117.7,0
12.71,278.3,0
5.04,276.7,0
18.98,129.0,1
11.00,214.4,0
15.78,226.7,0
13.49,149.1,0
25.03,198.2,0
39.94,130.1,0
30.03,119.0,0
23.61,192.5,0
24.00,119.7,1
26.31,177.5,0
10.63,199.3,0
6.20,156.5,0
20.18,156.2,0
5.08,164.5,0
36.54,296.5,1
19.17,199.0,0
19.30,207.5,1
34.24,240.4,0
6.99,262.7,0
12.58,217.3,1
38.27,250.9,0
9.12,282.2,1
34.75,135.8,1
10.70,229.2,0
6.83,188.6,0
16.26,225.7,0
37.95,233.9,0
35.33,102.1,1
14.07,191.2,0
27.83,209.0,1
37.80,144.2,0
21.73,178.8,0
32.40,213.8,0
32.83,134.3,1
32.34,142.4,0
13.65,168.0,0
14.19,178.3,0
24.80,187.1,0
16.30,181.0,0
24.70,121.9,0
38.16,240.8,1
10.79,191.4,0
27.13,276.7,0
26.58,172.7,0
8.45,121.2,0
33.01,147.8,1
17.20,251.7,0
22.84,293.6,1
12.51,104.5,0
11.30,125.9,0
12.85,282.5,0
4.92,130.8,0
7.86,268.2,1
5.13,276.9,0
31.27,207.3,0
12.69,222.2,0
25.26,254.6,0
14.80,103.2,0
33.41,216.2,1
31.57,239.0,1
7.31,261.9,0
19.98,257.1,1
36.48,201.0,0
9.23,154.7,0
35.22,159.5,1
5.19,294.0,0
30.02,275.9,0
4.54,197.1,0
35.53,117.5,1
31.51,261.5,1
20.06,104.8,0
2.53,130.6,0
18.14,194.5,0
27.70,295.3,1
22.63,203.3,0
8.60,154.7,0
16.60,187.9,1
4.76,102.5,0
11.04,115.7,0
22.30,287.1,0
10.61,111.7,1
9.64,106.6,0
38.08,103.2,0
3.07,272.2,0
10.91,266.0,0
11.43,135.9,0
6.36,111.4,1
24.41,155.7,0
1.66,132.7,0
31.51,297.1,0
35.65,171.5,1
30.02,292.4,1
5.74,155.1,0
15.28,204.6,0
14.16,181.0,0
21.81,114.0,1
29.13,221.0,1
5.19,162.5,0
14.95,110.3,0
24.41,223.7,0
28.47,136.0,0
16.90,106.4,0
4.07,116.9,0
27.86,128.0,1
1.53,216.0,1
38.34,275.1,1
1.67,148.0,0
4.91,153.7,0
29.29,133.3,0
32.84,251.1,1
11.09,193.9,0
28.69,254.8,1
18.21,178.0,0
35.06,117.7,0
39.51,298.5,0
26.05,259.4,1
10.43,227.3,0
4.44,246.4,0
27.22,148.8,0
26.46,162.5,0
37.05,188.5,1
21.21,194.1,1
4.03,187.4,0
38.06,233.9,0
3.75,245.2,0
16.36,270.6,0
5.53,289.6,1
39.70,131.7,1
4.14,227.5,0
31.82,263.9,0
19.45,187.3,0
26.01,225.1,0
26.78,231.3,0
32.94,105.0,1
18.38,236.7,1
20.65,143.1,0
8.75,187.3,1
28.63,151.4,1
9.21,212.8,0
3.95,177.3,0
28.42,154.5,0
31.87,187.7,0
14.58,143.4,0
2.53,116.1,0
13.15,278.6,0
8.81,225.7,0
28.26,193.3,1
5.89,133.8,1
17.81,194.4,0
12.38,230.9,0
15.57,285.5,0
15.81,165.7,0
9.25,175.3,0
23.21,220.7,0
16.06,266.3,0
29.23,280.8,0
7.80,295.8,0
5.76,252.1,0
31.60,254.3,0
5.87,263.3,0
5.39,277.5,0
21.37,227.9,0
7.75,276.5,0
6.98,230.9,0
34.64,122.5,0
3.74,202.5,0
32.07,283.1,1
6.25,265.4,0
21.08,144.4,0
25.87,193.8,0
1.04,126.4,0
20.35,294.4,0
23.52,143.0,0
35.81,249.5,1
38.36,246.7,1
31.01,170.6,0
21.55,158.0,0
32.91,226.1,0
16.89,250.4,0
4.22,244.1,0
28.38,175.3,0
23.86,293.4,0
0.92,125.0,0
12.37,205.4,0
12.23,255.6,1
30.67,268.1,0
23.26,100.1,0
13.91,243.7,0
32.52,151.1,0
5.87,270.1,0
31.97,184.9,0
3.33,150.2,0
18.25,158.4,0
39.14,201.9,1
19.99,116.3,1
31.10,171.5,0
33.09,250.8,0
4.72,254.9,0
37.84,158.8,1
38.94,229.9,0
1.87,293.7,0
34.91,110.6,0
15.43,288.5,0
0.63,252.6,0
21.55,190.5,0
0.21,109.9,0
14.12,160.1,0
16.65,213.3,0
32.11,269.1,0
16.69,194.6,1
24.86,287.2,0
11.58,183.7,0
26.47,290.3,0
27.47,119.7,0
35.14,103.6,1
26.63,233.1,0
1.38,230.7,0
12.94,217.7,0
24.74,122.9,0
22.57,129.3,0
15.98,282.9,0
35.05,113.2,1
21.75,140.3,0
19.33,299.2,1
14.62,249.2,0
30.17,291.7,0
17.62,236.1,0
30.30,104.8,0
13.76,161.9,0
8.04,154.3,0
39.87,288.4,0
30.02,271.2,0
5.53,116.8,0
17.35,254.3,0
3.30,271.2,0
36.20,200.8,1
6.55,268.0,0
12.63,275.8,0
24.94,126.4,0
37.94,255.8,0
13.85,221.5,0
24.50,193.2,1
7.35,159.5,0
22.88,286.0,0
0.69,211.4,0
14.43,284.7,0
32.66,171.9,1
27.37,120.9,1
27.58,149.1,0
13.93,281.7,0
25.77,186.3,0
1.09,102.8,0
25.43,122.1,1
14.32,137.9,0
28.99,243.4,1
5.49,229.9,0
27.75,127.0,1
18.66,115.8,0
13.91,172.6,0
15.81,177.8,0
3.54,228.1,0
24.09,209.3,0
17.62,145.6,0
8.68,164.1,0
14.63,237.1,0
36.63,120.1,0
19.41,180.9,1
0.47,261.0,0
30.72,127.3,0
14.53,183.7,0
10.44,113.5,0
30.17,120.2,0
37.71,168.7,1
27.07,133.8,0
29.42,208.8,1
16.06,274.7,1
14.94,142.5,0
15.49,119.4,1
1.05,141.5,0
16.14,207.4,0
18.80,257.2,0
35.18,287.7,1
31.58,242.2,0
25.86,180.7,0
35.27,216.0,1
12.22,244.3,0
34.97,149.8,1
30.52,232.5,0
2.90,171.8,0
6.52,280.4,0
12.70,282.6,0
26.78,276.2,0
25.97,175.8,0
7.03,260.3,0
30.49,116.1,0
25.87,148.0,0
26.79,134.6,0
6.96,136.7,0
27.83,110.3,0
20.86,211.0,1
9.86,235.3,0
34.34,240.7,1
33.96,110.6,1
39.82,234.2,0
20.45,244.4,0
19.85,242.7,0
14.17,240.6,0
12.19,260.9,0
3.01,250.4,0
13.61,229.1,0
11.65,148.8,0
4.47,242.3,0
20.66,119.7,0
12.07,279.5,0
32.87,204.3,1
39.79,106.0,1
28.20,203.8,1
11.59,299.7,0
4.66,103.8,0
16.14,226.2,1
3.33,250.1,0
4.48,182.1,0
19.58,220.3,0
8.89,235.7,0
35.19,126.3,0
28.10,212.1,0
4.30,213.9,0
12.20,179.6,0
8.04,133.1,0
10.11,201.5,1
3.65,120.6,0
7.96,256.5,1
15.09,184.6,0
33.31,100.7,1
16.52,123.6,1
26.86,166.5,1
36.24,142.1,0
30.54,277.0,0
30.73,144.8,0
12.48,128.0,0
15.77,140.0,0
29.97,226.4,1
24.37,151.1,0
22.96,223.8,0
11.51,274.6,0
37.11,267.6,0
0.36,254.7,1
33.61,265.6,0
5.35,159.8,0
4.66,131.6,0
14.00,204.7,1
20.32,125.7,0
32.49,283.0,0
35.76,202.0,0
25.01,114.3,0
26.83,207.1,1
11.91,235.5,1
15.12,296.7,0
4.03,193.8,0
33.12,114.2,0
39.35,131.6,1
18.36,167.1,1
31.10,298.7,0
17.47,215.4,0
23.49,151.1,0
31.83,219.7,0
17.61,120.0,0
25.07,224.2,0
22.28,207.0,1
35.60,134.2,1
37.25,266.6,0
9.47,205.8,0
21.44,282.3,0
9.64,256.0,0
34.18,286.2,0
18.61,266.8,0
10.59,275.6,0
18.02,129.6,0
23.30,251.9,0
18.58,224.8,0
0.66,253.3,0
9.21,296.8,1
38.31,296.7,0
4.57,199.7,0
39.20,246.7,0
12.84,132.0,0
24.98,172.3,0
1.87,199.5,0
4.85,232.6,0
3.66,135.0,0
7.70,279.4,1
2.02,212.0,0
10.37,269.7,1
25.10,232.1,0
35.93,298.7,0
4.28,113.8,0
12.28,176.8,0
33.30,275.2,0
5.54,297.7,0
14.61,269.0,0
32.63,101.2,0
29.47,115.9,0
19.98,210.0,1
20.83,128.8,0
6.66,291.1,0
28.57,244.0,0
19.53,180.8,1
20.22,282.2,0
17.79,108.3,0
32.97,188.8,1
20.23,279.6,0
34.48,262.8,0
20.55,276.0,1
23.92,102.1,1
29.72,168.8,0
19.64,159.5,0
14.63,138.3,1
19.97,122.7,0
28.01,232.0,0
37.46,127.2,1
15.65,135.7,0
21.73,253.5,0
30.84,280.8,0
39.98,283.1,1
3.10,178.7,0
13.75,131.5,0
39.69,118.6,1
21.76,191.6,0
28.96,188.0,0
34.76,240.6,0
39.52,208.3,0
35.01,268.0,1
39.53,239.3,1
28.22,103.5,1
15.51,283.1,0
23.35,113.9,0
10.21,264.7,0
39.99,219.3,0
4.39,281.0,1
35.34,254.7,0
16.16,254.4,0
34.42,111.1,1
6.45,192.7,0
35.47,258.4,1
28.22,264.2,0
25.18,100.2,0
33.74,201.0,1
36.02,220.2,0
39.77,260.9,0
9.49,118.1,1
18.43,149.2,1
0.08,161.3,0
9.91,154.3,1
9.05,202.9,1
9.50,284.7,0
20.37,183.9,0
5.68,160.9,0
2.54,276.4,1
26.65,206.0,1
11.16,245.0,0
11.43,170.1,1
22.42,240.8,0
21.14,151.4,0
16.09,188.5,0
9.39,122.6,0
13.48,165.7,0
0.86,174.3,0
30.40,156.0,0
39.44,260.7,1
3.06,184.4,1
36.82,296.2,0
36.87,200.8,1
26.23,121.5,1
15.50,278.9,0
27.18,219.6,1
3.21,299.3,0
6.97,161.0,0
27.03,251.9,0
17.52,259.3,0
16.01,119.8,0
32.12,120.4,0
24.04,289.4,0
24.89,130.1,0
18.14,106.1,0
23.93,113.1,0
29.03,214.3,0
28.79,293.3,0
33.92,227.3,1
28.36,223.6,1
7.80,265.7,0
10.95,135.2,0
37.96,147.4,0
34.22,104.2,0
21.88,256.1,1
34.37,183.4,0
39.72,294.1,1
19.03,259.7,0
4.93,113.4,1
25.42,165.0,0
14.30,216.6,0
37.25,244.8,0
12.64,262.1,0
37.44,201.4,0
4.01,158.2,0
4.03,143.6,0
16.71,183.1,0
15.35,239.1,0
2.53,169.2,1
12.92,131.3,1
22.40,238.6,0
39.25,261.3,1
23.81,231.0,1
38.63,227.7,1
13.78,163.4,0
5.06,178.9,0
6.33,280.4,0
5.28,123.0,0
33.16,277.4,0
19.14,143.3,0
36.60,234.3,0
5.31,141.9,1
37.74,129.4,0
1.61,271.7,0
37.92,292.6,0
38.10,205.7,0
24.79,298.9,0
14.04,287.9,0
9.35,133.7,0
11.90,231.0,0
36.34,297.7,0
17.40,243.3,0
18.98,280.4,1
3.78,143.7,0
39.44,233.6,1
26.73,170.9,0
21.87,167.1,0
21.71,204.4,0
17.71,190.5,0
22.53,171.6,0
1.18,145.5,0
2.58,121.8,0
6.39,279.6,0
37.62,252.8,1
29.63,204.2,0
31.57,291.2,0
23.89,160.1,0
16.00,248.0,0
19.02,282.2,0
18.69,294.6,1
21.61,204.6,0
4.40,213.3,1
13.54,199.4,1
3.08,122.9,0
19.21,287.8,0
28.54,222.4,0
34.61,233.3,0
5.33,292.0,0
23.73,227.6,1
8.03,103.9,0
2.59,175.0,0
2.03,240.7,0
37.55,265.1,1
22.79,266.8,0
6.71,220.8,1
